DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Rooms_outlier,HouseFloor_outlier,HouseYear_outlier,LifeSquare_nan,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
1,3.0,80.26150506077556,52.169978289504115,10.0,17.0,17.0,2015.0,0.007122317,1,264,0,0,1,0,1,0,1,0,1,0,1,0,1
24,2.0,54.82997307843928,37.88690120028377,7.0,4.0,5.0,1958.0,0.111627393,50,12238,8,2,3,0,0,0,0,0,1,0,1,0,1
2,2.0,48.056444392667295,28.51581786276197,6.0,7.0,9.0,1968.0,0.309479124,35,7715,4,0,6,0,0,0,0,0,1,0,1,0,1
146,3.0,106.24639772813984,64.45174731692428,14.0,9.0,18.0,2010.0,0.236108458,16,3893,27,3,10,0,0,0,0,0,1,0,1,0,1
45,1.0,42.451660223328794,19.61127828746675,9.0,9.0,17.0,1977.0,0.195781053,23,5212,6,3,2,0,0,0,0,0,1,0,1,0,1
120,2.0,40.253019204906,22.00672627347136,6.0,7.0,14.0,1974.0,0.0006991189999999999,14,3369,24,0,3,0,0,0,0,0,1,0,1,0,1
37,2.0,57.088702388319795,37.91147724385626,7.0,4.0,5.0,1955.0,0.17891679600000002,18,3594,4,1,5,0,0,0,0,0,1,0,1,0,1
86,2.0,48.182223898885496,33.366358284817174,5.0,3.0,5.0,1963.0,0.161975568,31,7010,5,3,7,0,0,0,0,0,1,1,0,0,1
9,1.0,35.55263726013619,20.48353218080013,9.0,7.0,10.0,2010.0,0.161531741,25,5648,1,2,4,0,0,0,0,0,1,0,1,0,1
52,2.0,61.89031921312796,40.228707488533175,10.0,10.0,17.0,2016.0,0.371148999,34,7065,1,2,5,0,0,0,1,0,1,0,1,0,1
62,2.0,71.56757827702823,46.51892588006835,3.0,7.0,13.0,1977.0,0.072157581,2,629,1,0,0,0,1,0,1,0,1,0,1,1,0
7,1.0,43.284693875156975,18.997748318108112,8.0,14.0,17.0,2010.0,0.130617806,39,10418,9,1,9,0,0,0,0,0,1,0,1,0,1
99,2.0,47.632588105287816,31.76261282331121,5.0,7.0,9.0,1971.0,0.012338886,35,5776,1,2,4,0,0,0,0,0,1,0,1,0,1
48,1.0,38.8401594517057,19.02662612104051,8.0,2.0,16.0,1979.0,0.041124634,46,9515,5,1,10,0,0,0,0,0,1,0,1,0,1
85,4.0,65.55983414534953,47.696254952296684,6.0,6.0,9.0,1976.0,0.037177818,52,11217,1,1,7,0,0,0,0,0,1,0,1,0,1
167,3.0,55.629329540676316,36.38712423812465,5.0,5.0,5.0,1960.0,0.050272014,21,4231,14,0,3,0,0,0,0,0,1,0,1,0,1
24,2.0,51.95462339392254,33.77050520604965,3.0,13.0,13.0,1977.0,0.111627393,50,12238,8,2,3,0,1,0,1,0,1,0,1,0,1
9,1.0,45.114083091313184,44.06053172280329,3.0,1.0,1.0,1977.0,0.161531741,25,5648,1,2,4,0,1,0,0,0,1,0,1,0,1
47,2.0,45.323488777600964,32.00145942545935,6.0,5.0,9.0,1972.0,0.298204575,16,4048,3,1,3,0,0,0,0,0,1,0,1,0,1
27,1.0,37.846067554340856,24.599943910321556,3.0,1.0,1.0,1977.0,0.072157581,2,629,1,0,0,0,1,0,1,0,1,0,1,1,0
91,3.0,62.07642708439829,39.01090594758203,7.0,4.0,14.0,1993.0,0.333891544,30,6564,1,0,0,0,0,0,0,0,1,0,1,0,1
9,1.0,40.321367047156265,21.552722814496327,10.0,2.0,17.0,2008.0,0.161531741,25,5648,1,2,4,0,0,0,0,0,1,0,1,0,1
8,2.0,56.972528806863096,30.65220531622201,8.0,16.0,16.0,1983.0,0.458174486,26,4439,1,1,5,0,1,0,0,0,1,1,0,0,1
62,1.0,40.99347815705585,22.95978192260015,6.0,9.0,9.0,1975.0,0.002211665,39,7614,3,1,5,0,1,0,0,0,1,0,1,1,0
27,2.0,67.11610172655216,43.625466122258906,10.0,6.0,10.0,2015.0,0.017647053,2,469,0,0,0,0,0,0,1,0,1,0,1,0,1
74,1.0,50.01864281690689,52.94292072875042,3.0,4.0,4.0,2018.0,0.075778755,6,1437,3,0,2,0,1,0,0,0,1,0,1,0,1
9,2.0,56.835810670322616,37.694168596007856,8.0,7.0,17.0,2007.0,0.161531741,25,5648,1,2,4,0,0,0,0,0,1,0,1,0,1
109,2.0,44.96352954533676,30.28228620713121,5.0,2.0,9.0,1966.0,0.093442564,23,4635,5,2,4,0,0,0,0,0,1,0,1,0,1
23,1.0,43.98777277970704,28.592052306809578,3.0,24.0,25.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,1,0,1,0,1,0,1
45,1.0,29.54308616913197,5.25727846885224,3.0,1.0,1.0,1977.0,0.195781053,23,5212,6,3,2,0,1,0,0,0,1,0,1,0,1
1,1.0,41.67705179231963,27.09008366500776,3.0,4.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,1,0,1,0,1,0,1
61,2.0,49.24281731117796,33.78186654150902,6.0,6.0,9.0,1976.0,0.300322518,52,10311,6,1,9,0,0,0,0,0,1,0,1,0,1
53,1.0,43.61406547293284,18.137824247086915,11.0,10.0,12.0,1983.0,0.049637257,34,7759,0,1,3,0,0,0,0,0,1,0,1,0,1
3,3.0,96.96659699367905,57.72208539788412,9.0,10.0,15.0,2015.0,0.050900058,43,10621,1,2,3,0,0,0,0,0,1,0,1,0,1
1,2.0,54.831160090347474,55.028624799616445,3.0,17.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,0,0,1,0,1,0,1
27,2.0,59.715761844761076,1.5959427108642692,3.0,2.0,13.0,2018.0,0.072157581,2,629,1,0,0,0,1,0,0,0,1,0,1,1,0
40,3.0,80.93212416498206,50.13104439687518,9.0,8.0,8.0,1960.0,0.210473241,11,2398,2,3,0,0,1,0,0,0,1,0,1,0,1
38,1.0,48.857484136737575,17.670750513317405,10.0,16.0,17.0,2018.0,0.060753049,15,2787,2,0,7,0,0,0,0,0,1,0,1,0,1
58,2.0,72.39398269695008,47.05608875301755,3.0,1.0,1.0,1977.0,0.43788524,23,5735,3,0,5,0,1,0,1,0,1,0,1,0,1
28,1.0,36.25416391285801,20.65114088809129,5.0,5.0,5.0,1968.0,0.118537385,30,6207,1,1,0,0,1,0,0,0,1,0,1,0,1
17,1.0,32.840310995365016,17.383530120131187,6.0,5.0,10.0,1969.0,0.0,18,3374,5,1,2,0,0,0,0,0,1,0,1,0,1
94,1.0,37.04161888658318,22.386195432144586,6.0,1.0,9.0,1973.0,0.127375905,43,8429,3,3,9,0,0,0,0,0,1,0,1,0,1
94,2.0,61.276615961785794,39.829800375160765,3.0,9.0,15.0,2017.0,0.282797669,33,8667,2,0,6,0,0,0,1,0,1,0,1,0,1
27,1.0,40.08104191976457,37.834963876267466,37.0,18.0,19.0,2019.0,0.211401214,9,1892,0,0,1,0,0,0,0,0,1,0,1,0,1
105,2.0,60.28701590417737,34.47450161072952,12.0,7.0,17.0,2013.0,0.040242764,25,3478,11,3,1,0,0,0,0,0,1,0,1,0,1
172,2.0,56.172364228122646,28.38421312184621,7.0,6.0,6.0,1914.0,0.0,7,1660,39,1,5,0,1,0,0,0,1,0,1,0,1
59,3.0,107.76505259277019,70.04728418530063,3.0,7.0,18.0,1977.0,0.0,18,3374,5,1,2,0,0,0,1,0,1,0,1,0,1
6,1.0,36.715586432720976,23.865131181268634,3.0,14.0,17.0,1977.0,0.243204519,5,1564,0,0,0,0,0,0,1,0,1,0,1,0,1
45,3.0,77.10526005979312,75.44722200484222,3.0,16.0,24.0,2017.0,0.195781053,23,5212,6,3,2,0,0,0,0,0,1,0,1,0,1
13,1.0,39.04886700759961,18.410815788989385,10.0,10.0,14.0,2000.0,0.090799103,74,19083,2,5,15,0,0,0,0,0,1,0,1,0,1
24,2.0,56.2540559313655,33.4163286004498,7.0,22.0,27.0,2008.0,0.111627393,50,12238,8,2,3,0,0,0,0,0,1,0,1,0,1
54,2.0,44.12702159418701,30.983110205571183,5.0,6.0,9.0,1966.0,0.006076152,30,5285,0,6,6,0,0,0,0,0,1,0,1,0,1
127,2.0,40.790549644087776,29.877310901256646,5.0,5.0,5.0,1964.0,0.486245621,13,2514,19,0,6,0,1,0,0,0,1,0,1,0,1
57,2.0,45.96488978915266,29.141211816173783,5.0,5.0,5.0,1963.0,0.13321533300000002,49,11395,3,3,4,0,1,0,0,0,1,0,1,1,0
100,1.0,37.75238618728905,17.081407974792914,9.0,11.0,12.0,1972.0,0.200146802,23,3975,8,2,0,0,0,0,0,0,1,0,1,0,1
53,2.0,58.68504831645457,34.327257789150984,8.0,4.0,14.0,1973.0,0.049637257,34,7759,0,1,3,0,0,0,0,0,1,0,1,0,1
25,1.0,33.51631259376522,31.0862427986767,3.0,11.0,11.0,2015.0,0.069753361,53,13670,4,1,11,0,1,0,0,0,1,0,1,0,1
96,1.0,49.462996913984526,1.4171549229560656,3.0,8.0,15.0,2016.0,0.041116354,53,14892,4,1,4,0,0,0,0,0,1,0,1,0,1
96,4.0,91.5328063261655,61.13325311451943,10.0,4.0,17.0,2005.0,0.041116354,53,14892,4,1,4,0,0,0,0,0,1,0,1,0,1
53,2.0,58.495421930483,57.020965747952346,3.0,12.0,19.0,2019.0,0.049637257,34,7759,0,1,3,0,0,0,0,0,1,0,1,0,1
1,2.0,67.17129670721678,43.66134285969091,3.0,14.0,20.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,1,0,1,0,1,0,1
84,1.0,102.64023377444536,78.7464431685647,19.0,26.0,36.0,2012.0,0.006076152,30,5285,0,6,6,0,0,0,0,0,1,0,1,0,1
27,2.0,74.45705909414329,48.39708841119314,14.0,7.0,12.0,1977.0,0.072157581,2,629,1,0,0,0,0,0,1,0,1,0,1,1,0
91,2.0,41.8811388361301,25.49464536061553,7.0,6.0,9.0,1970.0,0.000995363,42,7651,1,1,5,0,0,0,0,0,1,0,1,0,1
10,1.0,35.98806714763947,21.62890320459788,7.0,2.0,9.0,1971.0,0.089039719,33,7976,5,0,11,0,0,0,0,0,1,0,1,0,1
27,2.0,68.84107267266855,64.23495557204716,66.0,2.0,2.0,2014.0,0.017647053,2,469,0,0,0,0,1,0,0,0,1,0,1,0,1
108,1.0,41.92942071208,19.236976864065927,9.0,12.0,14.0,2010.0,0.0,23,3684,2,0,4,0,0,0,0,0,1,0,1,0,1
9,3.0,86.39225746235792,84.0582440854725,3.0,6.0,6.0,2017.0,0.161531741,25,5648,1,2,4,0,0,0,0,0,1,0,1,0,1
1,2.0,67.02996197975142,43.569475286838426,3.0,6.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,1,0,1,0,1,0,1
1,1.0,52.5365894002043,53.99341419681675,3.0,12.0,18.0,2016.0,0.007122317,1,264,0,0,1,0,0,0,0,0,1,0,1,0,1
27,3.0,88.56817330972513,85.08105858336752,10.0,1.0,1.0,1977.0,0.072157581,2,629,1,0,0,0,1,0,0,0,1,0,1,1,0
6,1.0,38.16772533369554,24.809021466902102,3.0,4.0,17.0,1977.0,0.243204519,5,1564,0,0,0,0,0,0,1,0,1,0,1,0,1
52,1.0,44.392525977965825,28.85514188567779,10.0,14.0,17.0,2015.0,0.371148999,34,7065,1,2,5,0,0,0,1,0,1,0,1,0,1
52,2.0,65.61285311254694,42.64835452315552,3.0,4.0,17.0,1977.0,0.371148999,34,7065,1,2,5,0,0,0,1,0,1,0,1,0,1
2,3.0,62.8090023365077,41.097848115792935,5.0,5.0,5.0,1968.0,0.309479124,35,7715,4,0,6,0,1,0,0,0,1,0,1,0,1
32,2.0,49.780582536478356,32.46229806499005,6.0,1.0,9.0,1972.0,0.135649789,46,7960,6,3,11,0,0,0,0,0,1,0,1,0,1
8,2.0,47.88941591424847,29.316855739973878,6.0,4.0,9.0,1981.0,0.219006007,28,6746,3,1,4,0,0,0,0,0,1,0,1,0,1
20,2.0,38.9023438963422,24.989112844277425,7.0,8.0,9.0,1966.0,0.019508796,37,7687,11,5,5,0,0,0,0,0,1,0,1,0,1
171,1.0,44.8246156574952,18.78471959147736,9.0,19.0,25.0,1975.0,0.019508796,37,7687,11,5,5,0,0,0,0,0,1,0,1,0,1
27,2.0,65.62092574312635,1.819045939663632,3.0,9.0,13.0,2015.0,0.072157581,2,629,1,0,0,0,1,0,0,0,1,0,1,1,0
9,2.0,61.50524477737676,39.978409105294894,3.0,3.0,18.0,1977.0,0.161531741,25,5648,1,2,4,0,0,0,1,0,1,0,1,0,1
23,3.0,83.63507206623201,54.36279684305081,3.0,3.0,3.0,1977.0,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1,0,1,0,1
103,1.0,40.18955775139752,20.382858233574115,8.0,15.0,16.0,1984.0,0.014423114,19,3806,4,0,3,0,0,0,0,0,1,0,1,0,1
58,1.0,48.73337681433054,31.676694929314852,3.0,7.0,9.0,1977.0,0.43788524,23,5735,3,0,5,0,0,0,1,0,1,0,1,0,1
16,3.0,53.27417148140371,38.12268496039636,6.0,9.0,9.0,1978.0,0.037177818,52,11217,1,1,7,0,1,0,0,0,1,0,1,0,1
39,1.0,36.53902563270545,22.638020329259525,9.0,4.0,12.0,1974.0,0.428825818,25,5011,8,0,2,0,0,0,0,0,1,0,1,0,1
91,2.0,48.86169581102414,32.04899300399922,5.0,5.0,5.0,1968.0,0.333891544,30,6564,1,0,0,0,0,0,0,0,1,0,1,0,1
107,3.0,56.49696674451147,37.622918243523934,5.0,5.0,5.0,1962.0,0.050272014,21,4231,14,0,3,0,0,0,0,0,1,0,1,0,1
94,1.0,33.52164079927654,30.155171262417777,3.0,16.0,16.0,2015.0,0.282797669,33,8667,2,0,6,0,1,0,0,0,1,0,1,0,1
1,2.0,55.2332130691251,35.90158849493132,3.0,13.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,1,0,1,0,1,0,1
62,1.0,47.10071876527501,46.44795975851147,6.0,1.0,1.0,2014.0,0.072157581,2,629,1,0,0,0,1,0,0,0,1,0,1,1,0
169,2.0,52.99319998046605,29.641983095747555,8.0,11.0,12.0,1979.0,0.300322518,52,10311,6,1,9,0,0,0,0,0,1,0,1,0,1
53,2.0,60.24167705594182,39.15709008636218,3.0,2.0,19.0,1977.0,0.049637257,34,7759,0,1,3,0,0,0,1,0,1,0,1,0,1
128,1.0,37.51604619905678,18.880863055375688,10.0,10.0,12.0,2002.0,0.0,27,4798,0,2,8,0,0,0,0,0,1,0,1,0,1
23,1.0,43.23878262224986,28.10520870446241,3.0,12.0,25.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,1,0,1,0,1,0,1
96,2.0,55.111052373559616,34.926756718519485,9.0,11.0,16.0,2001.0,0.041116354,53,14892,4,1,4,0,0,0,0,0,1,0,1,0,1
48,3.0,96.67812684918509,62.84078245197031,3.0,1.0,1.0,2017.0,0.041124634,46,9515,5,1,10,0,1,0,1,0,1,0,1,0,1
5,3.0,62.72124776138948,44.38318733988912,7.0,4.0,7.0,1957.0,0.150817539,16,3433,4,4,5,0,0,0,0,0,1,0,1,0,1
9,2.0,50.592616109599355,35.43461542816963,8.0,8.0,12.0,1968.0,0.31019913,11,2748,1,0,0,0,0,0,0,0,1,0,1,0,1
4,1.0,29.4128728676612,17.685012886182555,4.0,1.0,8.0,1963.0,0.327018035,12,2270,23,1,0,0,0,0,0,0,1,0,1,0,1
62,2.0,51.53821962936318,30.781934240698728,8.0,8.0,16.0,1982.0,0.002211665,39,7614,3,1,5,0,0,0,0,0,1,0,1,1,0
27,3.0,55.51602821731666,36.08541834125583,3.0,6.0,25.0,1977.0,0.072157581,2,629,1,0,0,0,0,0,1,0,1,0,1,1,0
17,2.0,62.170585148918065,36.27316984952685,8.0,8.0,8.0,1960.0,0.0,25,5027,4,1,1,0,0,0,0,0,1,0,1,0,1
23,3.0,79.10773821566049,51.42002984017932,3.0,3.0,25.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,1,0,1,0,1,0,1
22,2.0,41.62905800714983,31.19913385885097,5.0,1.0,5.0,1967.0,0.13321533300000002,49,11395,3,3,4,0,0,0,0,0,1,0,1,1,0
27,1.0,44.07879283266099,28.651215341229644,3.0,1.0,1.0,1977.0,0.072157581,2,629,1,0,0,0,1,0,1,0,1,0,1,1,0
90,3.0,44.41846651577453,21.107737443972866,8.0,10.0,15.0,1973.0,0.265088676,37,5288,0,3,2,0,0,0,0,0,1,0,1,0,1
1,2.0,52.95166644091622,37.37756586251957,10.0,5.0,9.0,2018.0,0.007122317,1,264,0,0,1,0,0,0,0,0,1,0,1,0,1
88,1.0,39.54627117277554,19.872894977825183,10.0,16.0,16.0,1982.0,0.127375905,43,8429,3,3,9,0,0,0,0,0,1,0,1,0,1
129,2.0,38.1447306116739,21.269498895450326,7.0,2.0,8.0,1962.0,0.051942062,17,4017,7,2,0,0,0,0,0,0,1,0,1,0,1
27,1.0,51.018287636075705,22.37099148885693,3.0,4.0,13.0,2016.0,0.017647053,2,469,0,0,0,0,1,0,0,0,1,0,1,0,1
79,1.0,45.82355202160632,45.611302941217076,3.0,13.0,13.0,2016.0,0.307466659,30,5048,9,2,5,0,1,0,0,0,1,1,0,0,1
62,3.0,156.6365765223595,153.68583511229275,3.0,1.0,3.0,2005.0,0.072157581,2,629,1,0,0,0,0,0,0,0,1,0,1,1,0
27,2.0,42.34211713987106,27.522376140916187,3.0,6.0,17.0,1977.0,0.072157581,2,629,1,0,0,0,0,0,1,0,1,0,1,1,0
126,2.0,43.63017384309607,28.1326728407136,5.0,5.0,5.0,1968.0,0.118537385,30,6207,1,1,0,0,1,0,0,0,1,0,1,0,1
94,2.0,44.980454246484925,29.50973002802196,3.0,8.0,9.0,1975.0,0.127375905,43,8429,3,3,9,0,0,0,0,0,1,0,1,0,1
6,1.0,39.145322300414044,4.083905241036985,3.0,8.0,17.0,1977.0,0.243204519,5,1564,0,0,0,0,0,0,0,0,1,0,1,0,1
90,1.0,21.121278894174274,15.202619771565224,3.0,4.0,5.0,1964.0,0.265088676,37,5288,0,3,2,0,0,0,0,0,1,0,1,0,1
15,2.0,65.08102241640174,35.252481019087256,12.0,6.0,12.0,2006.0,0.158249043,21,5731,0,1,0,0,0,0,0,0,1,0,1,0,1
27,1.0,44.15361938638872,41.77933734434121,10.0,5.0,20.0,2016.0,0.011654127,4,915,0,0,0,0,0,0,0,0,1,0,1,0,1
9,1.0,41.53553685947135,22.079346359149632,8.0,1.0,17.0,1990.0,0.161531741,25,5648,1,2,4,0,0,0,0,0,1,0,1,0,1
27,1.0,39.988848824905936,2.835969409034949,3.0,16.0,19.0,2018.0,0.211401214,9,1892,0,0,1,0,0,0,0,0,1,0,1,0,1
111,3.0,62.98059807510806,48.756101946504906,5.0,5.0,5.0,1966.0,0.1363303,30,6141,10,3,6,0,0,0,0,0,1,0,1,0,1
27,1.0,42.12875853042321,22.171505167598887,8.0,12.0,14.0,2003.0,0.041116354,53,14892,4,1,4,0,0,0,0,0,1,0,1,0,1
13,4.0,88.1745560984659,56.18130161922598,8.0,2.0,14.0,2002.0,0.090799103,74,19083,2,5,15,0,0,0,0,0,1,0,1,0,1
11,4.0,75.27604564077134,54.95543840698048,6.0,3.0,5.0,1957.0,0.225824954,41,6558,7,3,2,0,0,0,0,1,0,0,1,0,1
6,3.0,81.51683272372242,45.23310783352055,12.0,1.0,1.0,2017.0,0.243204519,5,1564,0,0,0,0,1,0,0,0,1,0,1,0,1
67,3.0,80.34159259925882,50.080550686071106,8.0,6.0,14.0,1987.0,0.0077202819999999985,38,4788,2,0,4,0,0,0,0,0,1,0,1,0,1
48,2.0,47.751174409517965,29.61273219560468,5.0,4.0,4.0,1961.0,0.035145267,42,9292,3,0,3,0,0,0,0,0,1,0,1,0,1
124,2.0,45.94804160584957,29.37455272305313,5.0,5.0,5.0,1960.0,0.16909109,19,3856,10,2,5,0,1,0,0,0,1,0,1,0,1
99,2.0,44.67975385989294,30.483683152790302,6.0,2.0,9.0,1970.0,0.033493708,66,10573,1,3,8,0,0,0,0,0,1,0,1,0,1
94,1.0,36.350100827253605,23.201097997976646,7.0,3.0,16.0,1978.0,0.282797669,33,8667,2,0,6,0,0,0,0,0,1,0,1,0,1
2,3.0,74.19904875578756,44.73588895764597,10.0,5.0,14.0,2008.0,0.035145267,42,9292,3,0,3,0,0,0,0,0,1,0,1,0,1
99,3.0,71.90059303628595,47.095491751187964,8.0,13.0,14.0,1989.0,0.012338886,35,5776,1,2,4,0,0,0,0,0,1,0,1,0,1
105,2.0,38.573216858019094,26.47134620064939,7.0,4.0,9.0,1967.0,0.040242764,25,3478,11,3,1,0,0,0,0,0,1,0,1,0,1
41,1.0,40.64287826583949,19.925180159176985,8.0,10.0,14.0,1997.0,0.175054867,36,10055,3,1,0,0,0,0,0,0,1,0,1,0,1
23,2.0,63.58211896013822,41.32837732408984,3.0,10.0,17.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,1,0,1,0,1,0,1
1,3.0,81.42075144937735,52.92348844209528,3.0,17.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,1,0,1,0,1,0,1,0,1
28,1.0,28.366923219637386,15.139651196185673,5.0,4.0,5.0,1968.0,0.118537385,30,6207,1,1,0,0,0,0,0,0,1,0,1,0,1
42,2.0,56.50524129962516,28.30410150495737,9.0,15.0,16.0,2007.0,0.158249043,21,5731,0,1,0,0,0,0,0,0,1,0,1,0,1
9,3.0,79.8304393653747,48.26503036322548,10.0,5.0,14.0,1993.0,0.161531741,25,5648,1,2,4,0,0,0,0,0,1,0,1,0,1
8,1.0,41.0725240010962,20.01232005359165,7.0,14.0,14.0,2010.0,0.219006007,28,6746,3,1,4,0,1,0,0,0,1,0,1,0,1
85,3.0,75.03523519079158,46.81586897296146,10.0,10.0,16.0,1979.0,0.037177818,52,11217,1,1,7,0,0,0,0,0,1,0,1,0,1
6,1.0,42.397380125665606,27.558297081682646,3.0,4.0,17.0,1977.0,0.243204519,5,1564,0,0,0,0,0,0,1,0,1,0,1,0,1
30,1.0,59.98105843534535,38.98768798297448,3.0,17.0,17.0,1977.0,7.81528e-05,22,6398,141,3,23,0,0,0,1,0,1,0,1,0,1
2,3.0,61.17253288965153,38.58233133550867,6.0,2.0,9.0,1968.0,0.309479124,35,7715,4,0,6,0,0,0,0,0,1,0,1,0,1
61,4.0,80.21790838421408,53.80408689361857,8.0,3.0,12.0,1981.0,0.300322518,52,10311,6,1,9,0,0,0,0,0,1,0,1,0,1
168,3.0,60.762793918779145,44.245283281854725,6.0,7.0,8.0,1961.0,0.341071945,27,5664,48,3,11,0,0,0,0,0,1,0,1,0,1
48,3.0,82.15398757956234,51.77731696978255,8.0,10.0,15.0,2007.0,0.041124634,46,9515,5,1,10,0,0,0,0,0,1,0,1,0,1
27,2.0,70.62857305605145,45.90857248643344,3.0,1.0,1.0,1977.0,0.017647053,2,469,0,0,0,0,1,0,1,0,1,0,1,0,1
99,3.0,60.62994447618853,39.22789382388979,6.0,9.0,9.0,1972.0,0.012338886,35,5776,1,2,4,0,0,0,0,0,1,0,1,0,1
55,1.0,41.21713058943476,21.44297478833616,8.0,2.0,7.0,1999.0,0.041365446,31,5569,0,1,4,0,0,0,0,0,1,0,1,0,1
31,1.0,57.55169140174854,21.55187648739869,10.0,32.0,40.0,1977.0,0.151346216,32,5889,10,4,1,0,0,0,0,0,1,1,0,0,1
26,1.0,32.17892707648435,25.393628698727607,5.0,1.0,9.0,1967.0,0.0,36,6714,2,0,2,0,0,0,0,0,1,0,1,0,1
124,4.0,89.06827028565745,55.04745489702529,10.0,3.0,9.0,1999.0,0.122090347,29,6566,7,4,0,0,0,0,0,0,1,0,1,0,1
53,1.0,38.26231134290524,22.764862797823238,9.0,3.0,12.0,1970.0,0.049637257,34,7759,0,1,3,0,0,0,0,0,1,0,1,0,1
6,1.0,39.362294067817075,38.530064220433715,9.0,14.0,17.0,2016.0,0.243204519,5,1564,0,0,0,0,0,0,0,0,1,0,1,0,1
115,2.0,48.20145085212095,33.396431082338445,8.0,14.0,14.0,1972.0,1.8e-09,16,3681,73,2,5,0,1,0,0,0,1,0,1,0,1
93,1.0,43.750349734627655,21.151014401108952,8.0,8.0,17.0,2010.0,0.041116354,53,14892,4,1,4,0,0,0,0,0,1,0,1,0,1
194,2.0,56.62246720879274,31.152719690371423,9.0,2.0,5.0,1953.0,0.174739084,17,3379,9,0,3,0,0,0,0,0,1,0,1,0,1
93,2.0,45.823092637004116,29.491317449388905,6.0,2.0,9.0,1975.0,0.521867054,25,6149,0,0,0,0,0,0,0,0,1,0,1,0,1
23,1.0,37.53013998721386,24.394590991689007,3.0,17.0,17.0,1977.0,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,0,1,0,1
96,2.0,60.481624333611784,31.69152548911067,10.0,7.0,8.0,2000.0,0.041116354,53,14892,4,1,4,0,0,0,0,0,1,0,1,0,1
61,3.0,55.219479418822615,37.62612459354486,6.0,4.0,9.0,1975.0,0.300322518,52,10311,6,1,9,0,0,0,0,0,1,0,1,0,1
21,2.0,47.387411860304546,31.42889630428771,5.0,5.0,5.0,1967.0,0.194489265,47,8004,3,3,5,0,0,0,0,0,1,0,1,0,1
6,3.0,83.19596818162344,45.95134224013629,12.0,4.0,17.0,2015.0,0.243204519,5,1564,0,0,0,0,0,0,0,0,1,0,1,0,1
41,4.0,69.03912178061488,47.211758687850846,6.0,9.0,9.0,1978.0,0.036122292,24,4378,0,1,1,0,1,0,0,0,1,0,1,0,1
53,1.0,36.476517261258785,22.27416368022584,6.0,9.0,9.0,1971.0,0.049637257,34,7759,0,1,3,0,1,0,0,0,1,0,1,0,1
75,3.0,73.04844668284048,45.2322164273989,9.0,5.0,17.0,2001.0,0.122090347,29,6566,7,4,0,0,0,0,0,0,1,0,1,0,1
46,3.0,56.19089677569908,39.203867011002906,6.0,4.0,5.0,1968.0,0.0,47,11319,0,3,5,0,0,0,0,0,1,0,1,0,1
11,2.0,58.631806497946386,33.12771677904148,9.0,4.0,16.0,1978.0,0.00016967599999999998,36,5992,0,1,1,0,0,0,0,0,1,0,1,0,1
132,3.0,65.8691197490201,48.61409277040119,7.0,8.0,16.0,1973.0,0.007658515,35,7077,56,3,19,0,0,0,0,0,1,0,1,0,1
6,2.0,61.08484954730584,36.55411842175804,12.0,2.0,17.0,2016.0,0.243204519,5,1564,0,0,0,0,0,0,0,0,1,0,1,0,1
45,1.0,42.745305741523715,27.784448731990416,3.0,13.0,13.0,1977.0,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,0,1,0,1
78,2.0,45.28008050684929,30.869618081571826,5.0,4.0,14.0,1974.0,0.219006007,28,6746,3,1,4,0,0,0,0,0,1,0,1,0,1
124,1.0,34.63003533604581,22.342263749147072,6.0,9.0,9.0,1976.0,0.16909109,19,3856,10,2,5,0,0,0,0,0,1,0,1,0,1
31,3.0,62.92176237684942,45.122734820154534,6.0,9.0,9.0,1977.0,0.151346216,32,5889,10,4,1,0,1,0,0,0,1,1,0,0,1
44,1.0,32.74951291780701,22.850365180608744,5.0,2.0,5.0,1966.0,0.036122292,24,4378,0,1,1,0,0,0,0,0,1,0,1,0,1
23,1.0,41.54376827857248,27.003449381072112,3.0,15.0,25.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,1,0,1,0,1,0,1
23,1.0,39.067842627146156,25.394097707645003,3.0,16.0,17.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,1,0,1,0,1,0,1
46,1.0,33.10192214882577,13.147334370808313,5.0,4.0,9.0,1970.0,0.0,47,11319,0,3,5,0,0,0,0,0,1,0,1,0,1
68,2.0,50.93374573178962,31.355553743648773,6.0,12.0,12.0,1969.0,0.0,33,7425,1,2,5,0,0,0,0,0,1,0,1,0,1
